Shipment_ID,Origin_Hub,Destination_Hub,Carrier_ID,Departure_Timestamp,Arrival_Timestamp,Delivery_Status
SHP000267,HUB010,HUB017,CAR002,2023-07-04T08:00:00,2023-07-06T15:00:00,Delayed
SHP000268,HUB005,HUB011,CAR001,2023-07-22T10:00:00,2023-07-26T17:00:00,Delivered
SHP000269,HUB020,HUB005,CAR005,2023-06-14T19:00:00,2023-06-19T11:00:00,Delivered
SHP000270,HUB010,HUB017,CAR010,2023-05-05T10:00:00,2023-05-08T10:00:00,Delivered
SHP000271,HUB007,HUB020,CAR009,2023-04-03T21:00:00,2023-04-07T19:00:00,Delivered
SHP000272,HUB010,HUB003,CAR007,2023-12-11T15:00:00,2023-12-13T08:00:00,Delivered
SHP000273,HUB013,HUB003,CAR008,2023-11-03T15:00:00,2023-11-07T17:00:00,Delivered
SHP000274,HUB018,HUB002,CAR006,2023-12-26T17:00:00,2023-12-30T21:00:00,Delivered
SHP000275,HUB012,HUB006,CAR010,2023-01-23T18:00:00,2023-01-28T04:00:00,Delivered
SHP000276,HUB014,HUB004,CAR001,2023-02-20T08:00:00,2023-02-22T12:00:00,Delivered
SHP000277,HUB015,HUB012,CAR007,2023-08-26T21:00:00,2023-08-31T00:00:00,Delivered
SHP000278,HUB010,HUB015,CAR002,2023-03-01T23:00:00,2023-03-03T17:00:00,Delivered
SHP000279,HUB012,HUB017,CAR002,2023-08-13T23:00:00,2023-08-18T16:00:00,Delivered
SHP000280,HUB001,HUB012,CAR002,2023-12-13T05:00:00,2023-12-18T03:00:00,Delivered
SHP000281,HUB015,HUB008,CAR007,2023-11-19T05:00:00,2023-11-21T04:00:00,Delivered
SHP000282,HUB007,HUB016,CAR010,2023-08-08T12:00:00,2023-08-09T12:00:00,Delayed
SHP000283,HUB003,HUB020,CAR002,2023-10-02T05:00:00,2023-10-05T03:00:00,Delivered
SHP000284,HUB017,HUB011,CAR010,2023-07-18T19:00:00,2023-07-21T21:00:00,Delivered
SHP000285,HUB010,HUB020,CAR002,2023-12-11T04:00:00,2023-12-13T20:00:00,Delivered
SHP000286,HUB017,HUB013,CAR007,2023-11-02T04:00:00,2023-11-06T05:00:00,Delivered
SHP000287,HUB006,HUB019,CAR003,2023-09-08T09:00:00,2023-09-10T02:00:00,Delivered
SHP000288,HUB001,HUB017,CAR003,2023-04-10T12:00:00,2023-04-14T11:00:00,Delivered
SHP000289,HUB015,HUB017,CAR003,2023-02-12T18:00:00,2023-02-13T21:00:00,Delayed
SHP000290,HUB010,HUB006,CAR008,2023-10-17T23:00:00,2023-10-21T14:00:00,Delivered
SHP000291,HUB012,HUB019,CAR001,2023-08-14T17:00:00,2023-08-16T20:00:00,Cancelled
SHP000292,HUB010,HUB002,CAR008,2023-05-15T11:00:00,2023-05-16T22:00:00,Delivered
SHP000293,HUB019,HUB012,CAR010,2023-11-20T13:00:00,2023-11-22T10:00:00,Delivered
SHP000294,HUB019,HUB012,CAR009,2023-05-24T19:00:00,2023-05-28T15:00:00,Delivered
SHP000295,HUB017,HUB004,CAR003,2023-07-30T01:00:00,2023-08-01T12:00:00,Delayed
SHP000296,HUB011,HUB008,CAR007,2023-09-08T04:00:00,2023-09-12T05:00:00,Delivered
SHP000297,HUB003,HUB014,CAR009,2023-05-23T22:00:00,2023-05-26T21:00:00,Delivered
SHP000298,HUB003,HUB016,CAR006,2023-02-02T17:00:00,2023-02-05T19:00:00,Delivered
SHP000299,HUB010,HUB012,CAR009,2023-10-23T04:00:00,2023-10-27T04:00:00,Delayed
SHP000300,HUB002,HUB005,CAR008,,2023-01-10T23:00:00,Delivered
SHP000301,HUB005,HUB011,CAR003,2023-05-21T02:00:00,2023-05-25T13:00:00,Delivered
SHP000302,HUB002,HUB014,CAR005,2023-12-25T07:00:00,,Delivered
SHP000303,HUB005,HUB020,CAR004,2023-09-23T21:00:00,2023-09-27T05:00:00,Delivered
SHP000304,HUB014,HUB005,CAR008,2023-02-06T07:00:00,2023-02-09T08:00:00,Delivered
SHP000305,HUB010,HUB005,CAR007,2023-03-10T20:00:00,,Delivered
SHP000306,HUB015,HUB012,CAR004,2023-11-18T23:00:00,2023-11-20T18:00:00,In Transit
SHP000307,HUB004,HUB006,CAR002,2023-10-29T23:00:00,2023-11-02T00:00:00,Delivered
SHP000308,HUB003,HUB009,CAR009,2023-11-04T19:00:00,2023-11-09T15:00:00,Delivered
SHP000309,HUB010,HUB007,CAR009,2023-11-07T16:00:00,2023-11-09T16:00:00,Delayed
SHP000310,HUB008,HUB017,CAR007,2023-02-27T07:00:00,2023-03-02T22:00:00,Delivered
SHP000311,HUB012,HUB011,CAR003,2023-07-18T18:00:00,2023-07-21T23:00:00,Delivered
SHP000312,HUB003,HUB001,CAR010,2023-02-04T00:00:00,2023-02-06T09:00:00,Delivered
SHP000313,HUB010,HUB018,CAR007,2023-08-05T22:00:00,2023-08-09T01:00:00,Delivered
SHP000314,HUB010,HUB003,CAR009,2023-04-15T04:00:00,2023-04-19T00:00:00,Delivered
SHP000315,HUB003,HUB011,CAR007,2023-05-03T01:00:00,2023-05-05T08:00:00,Delivered
SHP000316,HUB010,HUB006,CAR002,2023-01-07T22:00:00,2023-01-09T15:00:00,Delayed
SHP000317,HUB009,HUB006,CAR006,2023-03-06T23:00:00,2023-03-09T09:00:00,Delayed
SHP000318,HUB014,HUB009,CAR009,2023-02-02T08:00:00,2023-02-07T03:00:00,In Transit
SHP000319,HUB002,HUB017,CAR010,2023-03-27T11:00:00,2023-03-29T07:00:00,Delivered
SHP000320,HUB008,HUB018,CAR001,2023-01-23T00:00:00,2023-01-25T07:00:00,Delivered
SHP000321,HUB002,HUB019,CAR007,2023-04-25T10:00:00,2023-04-27T17:00:00,Delivered
SHP000322,HUB012,HUB004,CAR009,2023-12-11T01:00:00,2023-12-12T23:00:00,Delivered
SHP000323,HUB015,HUB010,CAR005,2023-06-17T02:00:00,2023-06-21T00:00:00,Delivered
SHP000324,HUB020,HUB008,CAR008,2023-07-08T18:00:00,2023-07-12T09:00:00,Cancelled
SHP000325,HUB008,HUB005,,2023-07-29T00:00:00,2023-07-31T05:00:00,Delivered
SHP000326,HUB011,HUB001,CAR007,2023-06-07T03:00:00,2023-06-09T05:00:00,Delivered
SHP000327,HUB005,HUB010,CAR002,2023-01-23T07:00:00,2023-01-27T01:00:00,Delivered
SHP000328,HUB019,HUB004,CAR009,2023-03-10T20:00:00,2023-03-13T22:00:00,Delivered
SHP000329,HUB008,HUB011,CAR005,2023-06-11T12:00:00,2023-06-16T05:00:00,Delayed
SHP000330,HUB007,HUB005,CAR010,2023-02-25T04:00:00,2023-02-26T17:00:00,Delivered
SHP000331,HUB007,HUB016,CAR005,2023-08-26T08:00:00,2023-08-27T23:00:00,Delivered
SHP000332,HUB020,HUB002,CAR004,2023-06-17T04:00:00,2023-06-18T15:00:00,Delayed
SHP000333,HUB010,HUB009,CAR003,2023-01-16T12:00:00,2023-01-19T21:00:00,Delivered
SHP000334,HUB005,HUB004,CAR001,2023-02-01T07:00:00,2023-02-02T23:00:00,Delivered
SHP000335,HUB003,HUB020,CAR010,2023-05-13T02:00:00,2023-05-14T04:00:00,Cancelled
SHP000336,HUB003,HUB012,CAR002,2023-01-22T14:00:00,2023-01-23T20:00:00,Delivered
SHP000337,HUB001,HUB014,CAR007,2023-03-30T11:00:00,2023-04-01T14:00:00,In Transit
SHP000338,HUB020,HUB008,CAR005,2023-09-13T13:00:00,2023-09-17T11:00:00,Delivered
SHP000339,HUB017,HUB008,CAR009,2023-01-10T12:00:00,2023-01-15T07:00:00,Delivered
SHP000340,HUB017,HUB011,CAR007,2023-05-19T05:00:00,2023-05-20T08:00:00,Delivered
SHP000341,HUB002,HUB017,CAR009,2023-07-03T18:00:00,2023-07-05T23:00:00,In Transit
SHP000342,HUB002,HUB009,CAR010,2023-07-18T11:00:00,2023-07-20T09:00:00,Delivered
SHP000343,HUB019,HUB001,CAR006,2023-10-18T18:00:00,2023-10-20T12:00:00,Delivered
SHP000344,HUB016,HUB019,CAR005,2023-03-31T15:00:00,2023-04-01T19:00:00,Delivered
SHP000345,HUB001,HUB012,CAR010,2023-04-14T04:00:00,2023-04-16T23:00:00,Delayed
SHP000346,HUB001,HUB006,CAR010,2023-12-27T04:00:00,2023-12-28T18:00:00,Delayed
SHP000347,HUB013,HUB020,CAR002,2023-06-22T09:00:00,2023-06-25T02:00:00,Delivered
SHP000348,HUB016,HUB011,CAR003,2023-12-29T17:00:00,2024-01-03T09:00:00,Delayed
SHP000349,HUB006,HUB014,CAR005,,2023-12-21T01:00:00,Delivered
SHP000350,HUB019,HUB002,CAR003,2023-11-05T10:00:00,2023-11-09T16:00:00,Delivered
SHP000351,HUB003,HUB009,CAR006,2023-06-13T05:00:00,2023-06-17T14:00:00,Delayed
SHP000352,HUB011,HUB016,CAR001,2023-05-16T06:00:00,2023-05-18T13:00:00,Delivered
SHP000353,HUB002,HUB014,CAR008,2023-08-03T05:00:00,2023-08-06T09:00:00,Delivered
SHP000354,HUB016,HUB020,CAR004,2023-03-25T14:00:00,2023-03-26T23:00:00,Delayed
SHP000355,HUB004,HUB003,CAR006,2023-03-29T12:00:00,2023-03-31T08:00:00,Delayed
SHP000356,HUB020,HUB016,CAR001,2023-08-09T20:00:00,2023-08-11T17:00:00,Delivered
SHP000357,HUB007,HUB015,CAR009,2023-10-04T08:00:00,2023-10-08T20:00:00,Delivered
SHP000358,HUB016,HUB005,CAR001,2023-07-04T00:00:00,2023-07-07T06:00:00,Delivered
SHP000359,HUB004,HUB001,CAR004,2023-03-29T20:00:00,2023-04-01T09:00:00,In Transit
SHP000360,HUB016,HUB017,CAR005,2023-02-16T20:00:00,2023-02-20T17:00:00,Delivered
SHP000361,HUB002,HUB010,CAR008,2023-08-27T08:00:00,2023-08-29T12:00:00,Delayed
SHP000362,HUB004,HUB003,CAR006,2023-10-05T13:00:00,2023-10-10T13:00:00,Delivered
SHP000363,HUB014,HUB019,CAR008,2023-10-21T07:00:00,2023-10-24T19:00:00,Delivered
SHP000364,HUB019,HUB017,CAR010,2023-12-13T19:00:00,2023-12-15T13:00:00,Delivered
SHP000365,HUB007,HUB008,CAR003,2023-01-22T13:00:00,2023-01-23T23:00:00,Cancelled
SHP000366,HUB020,HUB009,CAR006,2023-02-04T02:00:00,2023-02-07T03:00:00,Delivered
SHP000367,HUB001,HUB020,CAR009,2023-08-03T03:00:00,2023-08-06T08:00:00,Delivered
SHP000368,HUB004,HUB005,CAR010,2023-02-21T09:00:00,2023-02-25T05:00:00,Delayed
SHP000369,HUB019,HUB016,CAR001,2023-03-30T08:00:00,2023-04-02T11:00:00,Delivered
SHP000370,HUB011,HUB008,CAR001,2023-09-01T08:00:00,2023-09-04T07:00:00,Delivered
SHP000371,HUB016,HUB004,CAR004,2023-03-10T09:00:00,2023-03-15T08:00:00,Delivered
SHP000372,HUB003,HUB008,CAR008,2023-04-19T13:00:00,2023-04-24T11:00:00,Delivered
SHP000373,HUB006,HUB003,CAR005,2023-12-30T16:00:00,2024-01-02T19:00:00,Delivered
SHP000374,HUB007,HUB008,CAR001,2023-05-08T01:00:00,2023-05-11T11:00:00,Delivered
SHP000375,HUB015,HUB018,CAR007,2023-11-22T03:00:00,2023-11-26T18:00:00,Delivered
SHP000376,HUB016,HUB020,CAR009,2023-06-29T11:00:00,2023-07-01T07:00:00,Delayed
SHP000377,HUB001,HUB014,CAR001,2023-03-25T18:00:00,2023-03-27T21:00:00,Delayed
SHP000378,HUB014,HUB018,,2023-12-16T00:00:00,2023-12-19T12:00:00,In Transit
SHP000379,HUB009,HUB011,CAR005,2023-08-05T12:00:00,2023-08-08T08:00:00,Delivered
SHP000380,HUB020,HUB013,CAR010,2023-02-22T00:00:00,2023-02-25T17:00:00,Cancelled
SHP000381,HUB020,HUB010,CAR005,2023-12-17T03:00:00,2023-12-20T16:00:00,Delivered
SHP000382,HUB009,HUB011,CAR004,2023-03-18T16:00:00,2023-03-20T22:00:00,Delayed
SHP000383,HUB011,HUB005,CAR001,2023-12-02T15:00:00,2023-12-05T04:00:00,Delivered
SHP000384,HUB019,HUB007,CAR006,2023-04-24T21:00:00,2023-04-28T17:00:00,Delivered
SHP000385,HUB010,HUB006,CAR009,2023-04-03T09:00:00,2023-04-04T21:00:00,Delivered
SHP000386,HUB006,HUB012,CAR002,2023-04-24T11:00:00,2023-04-26T15:00:00,Delayed
SHP000387,HUB009,HUB020,CAR005,2023-08-26T03:00:00,2023-08-29T15:00:00,Delivered
SHP000388,HUB016,HUB007,CAR009,2023-03-03T21:00:00,2023-03-06T21:00:00,Delivered
SHP000389,HUB007,HUB012,CAR007,2023-10-19T14:00:00,2023-10-21T08:00:00,Delivered
SHP000390,HUB006,HUB012,CAR001,2023-01-03T14:00:00,2023-01-06T01:00:00,Delivered
SHP000391,HUB003,HUB006,CAR010,2023-08-11T20:00:00,2023-08-15T02:00:00,Delivered
SHP000392,HUB007,HUB013,CAR001,,2023-06-16T16:00:00,Delivered
SHP000393,HUB012,HUB010,CAR003,2023-02-22T12:00:00,2023-02-26T04:00:00,Delivered
SHP000394,HUB010,HUB016,CAR009,2023-11-02T16:00:00,2023-11-05T11:00:00,Delivered
SHP000395,HUB016,HUB012,CAR004,2023-03-26T12:00:00,2023-03-27T14:00:00,Delivered
SHP000396,HUB019,HUB017,CAR003,2023-03-05T11:00:00,2023-03-10T06:00:00,Delivered
SHP000397,HUB018,HUB002,CAR010,2023-01-25T21:00:00,2023-01-27T10:00:00,Delivered
SHP000398,HUB013,HUB004,CAR009,2023-05-10T15:00:00,2023-05-15T08:00:00,Delivered
SHP000399,HUB004,HUB018,CAR005,2023-11-15T19:00:00,2023-11-20T12:00:00,Delivered
SHP000400,HUB004,HUB011,CAR002,2023-02-24T15:00:00,2023-02-26T16:00:00,Delivered
SHP000401,HUB012,HUB015,CAR005,2023-03-24T01:00:00,2023-03-27T23:00:00,Delivered
SHP000402,HUB001,HUB002,CAR002,2023-02-26T18:00:00,2023-03-03T07:00:00,Delivered
SHP000403,HUB004,HUB010,CAR004,2023-08-22T09:00:00,2023-08-24T18:00:00,Delivered
SHP000404,HUB010,HUB013,CAR006,2023-08-07T23:00:00,2023-08-09T13:00:00,Delivered
SHP000405,HUB006,HUB012,CAR006,2023-08-13T19:00:00,2023-08-16T05:00:00,Delayed
SHP000406,HUB013,HUB014,CAR008,2023-05-20T12:00:00,2023-05-25T04:00:00,Delayed
SHP000407,HUB004,HUB006,CAR001,2023-03-23T03:00:00,2023-03-26T08:00:00,In Transit
SHP000408,HUB020,HUB013,CAR006,2023-11-10T00:00:00,2023-11-14T15:00:00,Delayed
SHP000409,HUB016,HUB004,CAR007,2023-08-14T01:00:00,2023-08-15T09:00:00,Delivered
SHP000410,HUB019,HUB020,CAR004,2023-12-09T10:00:00,2023-12-13T04:00:00,Delivered
SHP000411,HUB008,HUB017,CAR006,2023-12-06T21:00:00,2023-12-11T07:00:00,Delivered
SHP000412,HUB002,HUB001,CAR003,2023-09-16T15:00:00,2023-09-20T06:00:00,Delayed
SHP000413,HUB009,HUB002,CAR009,2023-04-25T17:00:00,2023-04-30T03:00:00,Delivered
SHP000414,HUB019,HUB015,CAR002,2023-09-13T14:00:00,2023-09-16T06:00:00,Delivered
SHP000415,HUB014,HUB002,CAR009,2023-10-09T00:00:00,2023-10-10T11:00:00,Delayed
SHP000416,HUB018,HUB007,CAR008,2023-06-24T11:00:00,2023-06-25T17:00:00,Delayed
SHP000417,HUB020,HUB016,CAR006,2023-08-20T03:00:00,2023-08-21T15:00:00,Delayed
SHP000418,HUB010,HUB019,CAR009,2023-07-11T22:00:00,2023-07-13T11:00:00,Delivered
SHP000419,HUB014,HUB004,CAR005,2023-11-09T06:00:00,2023-11-11T06:00:00,Delivered
SHP000420,HUB007,HUB012,CAR002,2023-08-01T01:00:00,2023-08-05T10:00:00,Delayed
SHP000421,HUB019,HUB017,CAR003,2023-09-13T00:00:00,2023-09-16T19:00:00,Delayed
SHP000422,HUB017,HUB006,CAR010,2023-03-30T23:00:00,2023-04-01T15:00:00,Delivered
SHP000423,HUB013,HUB015,CAR010,2023-12-21T07:00:00,2023-12-23T18:00:00,Delivered
SHP000424,HUB005,HUB015,CAR010,2023-12-25T23:00:00,2023-12-29T16:00:00,Delivered
SHP000425,HUB018,HUB007,CAR004,2023-04-18T19:00:00,2023-04-23T14:00:00,Delivered
SHP000426,HUB006,HUB018,CAR009,2023-12-22T20:00:00,2023-12-25T13:00:00,Delayed
SHP000427,HUB014,HUB019,CAR005,2023-08-05T00:00:00,2023-08-08T18:00:00,Delivered
SHP000428,HUB009,HUB006,CAR005,2023-12-16T08:00:00,2023-12-18T02:00:00,Delayed
SHP000429,HUB002,HUB013,CAR008,2023-02-22T19:00:00,2023-02-27T09:00:00,Delayed
SHP000430,HUB008,HUB018,CAR005,2023-12-21T21:00:00,2023-12-23T03:00:00,In Transit
SHP000431,HUB011,HUB019,CAR001,2023-01-07T23:00:00,2023-01-10T07:00:00,Delivered
SHP000432,HUB008,HUB013,CAR010,2023-10-07T23:00:00,2023-10-12T04:00:00,Delivered
SHP000433,HUB003,HUB007,CAR003,2023-09-21T03:00:00,2023-09-24T03:00:00,Delivered
SHP000434,HUB009,HUB001,CAR006,2023-08-27T22:00:00,2023-08-29T17:00:00,Delivered
SHP000435,HUB020,HUB010,CAR008,2023-10-21T17:00:00,2023-10-24T14:00:00,Delivered
SHP000436,HUB017,HUB003,CAR009,2023-03-23T13:00:00,2023-03-27T10:00:00,Delivered
SHP000437,HUB011,HUB012,CAR006,2023-05-31T06:00:00,2023-06-05T06:00:00,Delivered
SHP000438,HUB001,HUB005,CAR006,2023-08-17T07:00:00,2023-08-21T17:00:00,Delivered
SHP000439,HUB011,HUB014,CAR002,2023-07-17T08:00:00,2023-07-21T05:00:00,Delayed
SHP000440,HUB017,HUB018,CAR008,2023-09-07T01:00:00,2023-09-09T14:00:00,Delayed
SHP000441,HUB006,HUB019,CAR009,2023-01-04T20:00:00,2023-01-06T04:00:00,Delivered
SHP000442,HUB004,HUB008,CAR009,2023-12-26T23:00:00,2023-12-30T06:00:00,Delivered
SHP000443,HUB015,HUB011,CAR001,2023-02-14T02:00:00,2023-02-15T08:00:00,Delivered
SHP000444,HUB009,HUB015,CAR007,2023-08-19T20:00:00,2023-08-22T23:00:00,Delivered
SHP000445,HUB020,HUB003,CAR010,2023-01-24T22:00:00,2023-01-26T07:00:00,Delivered
SHP000446,HUB020,HUB003,CAR005,2023-08-13T12:00:00,2023-08-16T14:00:00,Delayed
SHP000447,HUB013,HUB019,CAR005,2023-11-21T04:00:00,2023-11-23T18:00:00,Delivered
SHP000448,HUB012,HUB001,CAR009,2023-10-12T04:00:00,2023-10-13T19:00:00,Delivered
SHP000449,HUB003,HUB011,CAR004,2023-06-26T06:00:00,2023-06-29T10:00:00,In Transit
SHP000450,HUB020,HUB009,CAR004,2023-02-28T05:00:00,2023-03-04T18:00:00,Delayed
SHP000451,HUB018,HUB015,CAR009,2023-02-07T09:00:00,2023-02-11T22:00:00,Delivered
SHP000452,HUB011,HUB013,CAR003,2023-12-10T20:00:00,2023-12-13T02:00:00,Delivered
SHP000453,HUB015,HUB011,CAR010,2023-12-04T09:00:00,2023-12-09T01:00:00,Delivered
SHP000454,HUB014,HUB006,CAR001,2023-06-10T07:00:00,2023-06-12T11:00:00,Delayed
SHP000455,HUB011,HUB017,CAR008,2023-08-17T11:00:00,2023-08-20T02:00:00,Delivered
SHP000456,HUB009,HUB005,CAR009,2023-04-11T08:00:00,2023-04-16T05:00:00,Delayed
SHP000457,HUB017,HUB001,CAR010,2023-10-24T12:00:00,2023-10-28T15:00:00,Delivered
SHP000458,HUB018,HUB016,CAR003,2023-07-07T12:00:00,2023-07-09T16:00:00,Delayed
SHP000459,HUB017,HUB018,CAR002,2023-07-23T11:00:00,2023-07-27T03:00:00,Delivered
SHP000460,HUB006,HUB018,CAR003,2023-08-17T05:00:00,2023-08-19T03:00:00,Delivered
SHP000461,HUB016,HUB012,CAR001,2023-04-23T15:00:00,2023-04-25T20:00:00,Delivered
SHP000462,HUB012,HUB014,CAR008,2023-08-21T01:00:00,2023-08-22T06:00:00,Cancelled
SHP000463,HUB009,HUB010,CAR010,2023-10-06T18:00:00,2023-10-08T16:00:00,Delivered
SHP000464,HUB003,HUB018,CAR005,2023-07-12T07:00:00,2023-07-16T01:00:00,Delivered
SHP000465,HUB020,HUB001,CAR009,2023-03-13T14:00:00,2023-03-15T11:00:00,Delivered
SHP000466,HUB006,HUB013,CAR010,2023-03-02T21:00:00,2023-03-05T02:00:00,Delivered
SHP000467,HUB016,HUB007,CAR010,2023-03-24T20:00:00,2023-03-28T00:00:00,Delivered
SHP000468,HUB017,HUB002,CAR010,2023-03-17T01:00:00,2023-03-18T22:00:00,Delivered
SHP000469,HUB019,HUB001,CAR005,2023-02-13T06:00:00,2023-02-16T15:00:00,Delivered
SHP000470,HUB014,HUB005,CAR010,2023-04-04T19:00:00,2023-04-09T07:00:00,Delivered
SHP000471,HUB020,HUB019,CAR002,2023-04-28T12:00:00,2023-05-01T13:00:00,Delivered
SHP000472,HUB014,HUB005,CAR010,2023-02-19T05:00:00,2023-02-22T17:00:00,In Transit
SHP000473,HUB004,HUB003,CAR008,,2023-12-08T09:00:00,Delivered
SHP000474,HUB014,HUB018,CAR007,2023-07-09T01:00:00,2023-07-13T18:00:00,Delivered
SHP000475,HUB013,HUB012,CAR010,2023-12-23T18:00:00,2023-12-25T06:00:00,Delivered
SHP000476,HUB003,HUB011,CAR010,2023-10-06T13:00:00,2023-10-08T21:00:00,Delivered
SHP000477,HUB004,HUB018,CAR001,2023-07-12T20:00:00,2023-07-14T22:00:00,Delivered
SHP000478,HUB019,HUB009,CAR005,2023-10-02T13:00:00,2023-10-06T13:00:00,Delivered
SHP000479,HUB014,HUB019,CAR009,2023-09-05T05:00:00,2023-09-08T04:00:00,Delivered
SHP000480,HUB013,HUB005,CAR002,2023-04-28T14:00:00,2023-05-03T07:00:00,In Transit
SHP000481,HUB018,HUB002,CAR003,2023-07-19T20:00:00,2023-07-20T20:00:00,Delayed
SHP000482,HUB003,HUB004,CAR005,2023-04-24T11:00:00,2023-04-25T21:00:00,Delivered
SHP000483,HUB017,HUB010,CAR010,2023-01-30T05:00:00,2023-02-03T14:00:00,Delivered
SHP000484,HUB017,HUB010,CAR004,2023-01-18T19:00:00,2023-01-22T12:00:00,Delivered
SHP000485,HUB008,HUB001,CAR003,2023-02-14T08:00:00,2023-02-17T11:00:00,Delivered
SHP000486,HUB003,HUB004,CAR009,2023-05-26T23:00:00,2023-05-30T22:00:00,In Transit
SHP000487,HUB020,HUB007,CAR008,2023-07-26T18:00:00,2023-07-27T18:00:00,Delivered
SHP000488,HUB010,HUB012,CAR002,2023-09-20T08:00:00,2023-09-24T04:00:00,Delayed
SHP000489,HUB019,HUB016,CAR004,2023-06-23T14:00:00,2023-06-28T05:00:00,Delivered
SHP000490,HUB003,HUB014,CAR004,2023-12-13T22:00:00,2023-12-16T03:00:00,Delayed
SHP000491,HUB009,HUB008,CAR005,2023-02-17T12:00:00,2023-02-22T02:00:00,Delayed
SHP000492,HUB011,HUB013,CAR004,2023-10-21T08:00:00,2023-10-23T07:00:00,In Transit
SHP000493,HUB007,HUB009,CAR004,2023-05-16T06:00:00,2023-05-18T11:00:00,Delivered
SHP000494,HUB004,HUB005,CAR002,2023-12-13T21:00:00,2023-12-17T12:00:00,Delivered
SHP000495,HUB016,HUB012,CAR010,2023-06-11T15:00:00,2023-06-15T16:00:00,Delayed
SHP000496,HUB009,HUB014,CAR004,2023-10-23T04:00:00,2023-10-24T10:00:00,Delivered
SHP000497,HUB012,HUB014,CAR003,2023-08-23T03:00:00,,Delivered
SHP000498,HUB013,HUB020,CAR002,2023-06-16T11:00:00,2023-06-20T17:00:00,Delayed
SHP000499,HUB020,HUB011,CAR006,2023-04-05T15:00:00,2023-04-08T21:00:00,Delivered
SHP000500,HUB009,HUB016,CAR003,2023-10-20T04:00:00,2023-10-24T05:00:00,Delivered
SHP000501,HUB018,HUB014,CAR007,2023-04-11T04:00:00,2023-04-16T02:00:00,Delivered
SHP000502,HUB017,HUB019,CAR006,2023-09-07T09:00:00,2023-09-09T17:00:00,Delivered
SHP000503,HUB002,HUB008,CAR005,2023-09-01T20:00:00,2023-09-03T08:00:00,Delivered
SHP000504,HUB009,HUB013,CAR001,2023-07-30T03:00:00,2023-08-01T23:00:00,Delayed
SHP000505,HUB018,HUB006,CAR005,2023-07-01T10:00:00,2023-07-06T00:00:00,Delivered
SHP000506,HUB020,HUB010,CAR008,2023-11-20T04:00:00,2023-11-22T01:00:00,Delivered
SHP000507,HUB013,HUB003,CAR002,2023-03-24T10:00:00,2023-03-26T15:00:00,Delivered
SHP000508,HUB013,HUB009,CAR008,2023-07-05T23:00:00,2023-07-10T02:00:00,Delivered
SHP000509,HUB005,HUB009,CAR005,2023-12-25T23:00:00,2023-12-27T09:00:00,Delivered
SHP000510,HUB016,HUB019,CAR001,2023-01-14T12:00:00,2023-01-18T07:00:00,Delayed
SHP000511,HUB013,HUB010,CAR004,2023-05-07T23:00:00,2023-05-10T11:00:00,Delivered
SHP000512,HUB002,HUB013,CAR006,2023-09-01T14:00:00,2023-09-05T11:00:00,In Transit
SHP000513,HUB018,HUB006,CAR010,2023-11-02T14:00:00,2023-11-06T22:00:00,Delayed
SHP000514,HUB018,HUB010,CAR006,2023-09-04T17:00:00,2023-09-06T22:00:00,Delayed
SHP000515,HUB010,HUB001,CAR001,2023-09-25T04:00:00,2023-09-28T00:00:00,Delivered
SHP000516,HUB016,HUB010,CAR001,,2023-08-13T13:00:00,Delivered
SHP000517,HUB018,HUB014,CAR007,2023-05-08T05:00:00,2023-05-13T00:00:00,Delayed
SHP000518,HUB014,HUB008,CAR009,2023-11-10T22:00:00,2023-11-15T13:00:00,Delivered
SHP000519,HUB007,HUB003,CAR003,2023-03-11T09:00:00,2023-03-12T23:00:00,Delivered
SHP000520,HUB007,HUB012,CAR001,2023-03-19T01:00:00,2023-03-22T21:00:00,Delivered
SHP000521,HUB015,HUB001,CAR004,2023-02-16T04:00:00,2023-02-17T05:00:00,Delivered
SHP000522,HUB012,HUB016,CAR001,2023-06-19T02:00:00,2023-06-24T02:00:00,In Transit
SHP000523,HUB016,HUB006,CAR004,2023-05-09T12:00:00,2023-05-10T13:00:00,Delivered
SHP000524,HUB015,HUB008,CAR001,2023-04-12T14:00:00,2023-04-17T12:00:00,Delayed
SHP000525,HUB010,HUB012,CAR003,2023-11-19T23:00:00,2023-11-21T04:00:00,Delayed
SHP000526,HUB010,HUB007,CAR006,2023-01-27T21:00:00,2023-01-30T00:00:00,In Transit
SHP000527,HUB009,HUB020,CAR002,2023-07-22T07:00:00,2023-07-23T08:00:00,In Transit
SHP000528,HUB005,HUB013,CAR002,2023-05-08T05:00:00,2023-05-11T20:00:00,Delivered
SHP000529,HUB002,HUB003,CAR006,2023-11-27T04:00:00,2023-12-01T21:00:00,Delivered
SHP000530,HUB018,HUB012,CAR008,2023-04-09T00:00:00,2023-04-13T16:00:00,Delivered
SHP000531,HUB015,HUB019,CAR005,2023-10-05T22:00:00,2023-10-09T12:00:00,Delivered
SHP000532,HUB009,HUB019,CAR003,2023-02-05T16:00:00,2023-02-07T11:00:00,Delivered
SHP000533,HUB017,HUB013,CAR003,2023-01-10T19:00:00,2023-01-13T17:00:00,Delayed
SHP000534,HUB018,HUB013,CAR004,2023-09-26T21:00:00,2023-09-30T12:00:00,Delayed
SHP000535,HUB011,HUB004,CAR002,2023-09-25T21:00:00,2023-09-27T05:00:00,Delivered
